ec5_uuid,created_at,uploaded_at,title,lat_1_Where_is_this_poth,long_1_Where_is_this_poth,accuracy_1_Where_is_this_poth,UTM_Northing_1_Where_is_this_poth,UTM_Easting_1_Where_is_this_poth,UTM_Zone_1_Where_is_this_poth,2_Please_take_a_phot,3_Tutorial_GroupSmal
fbc51860-242d-4972-9698-966fdc50c5a7,2021-03-04T16:35:29.641Z,2021-03-04T18:03:37.000Z,fbc51860-242d-4972-9698-966fdc50c5a7,54.769258,-1.58024,4,6070039,591337,30U,https://five.epicollect.net/api/media/igr?type=photo&format=entry_original&name=fbc51860-242d-4972-9698-966fdc50c5a7_1614875722.jpg,B1
d4b64d97-aeef-41f8-a619-e3364ecdfbe5,2021-03-04T16:34:24.050Z,2021-03-04T18:03:35.000Z,d4b64d97-aeef-41f8-a619-e3364ecdfbe5,54.767802,-1.580467,6,6069877,591325,30U,https://five.epicollect.net/api/media/igr?type=photo&format=entry_original&name=d4b64d97-aeef-41f8-a619-e3364ecdfbe5_1614875656.jpg,B1
34242ba1-a0ae-4dd2-869d-67e928208cdb,2021-03-04T16:31:46.364Z,2021-03-04T18:03:33.000Z,34242ba1-a0ae-4dd2-869d-67e928208cdb,54.766819,-1.580898,6,6069767,591300,30U,https://five.epicollect.net/api/media/igr?type=photo&format=entry_original&name=34242ba1-a0ae-4dd2-869d-67e928208cdb_1614875497.jpg,B1
30ec3e34-f872-4355-977e-823ff0dce3a1,2021-03-04T16:15:14.610Z,2021-03-04T16:19:56.000Z,30ec3e34-f872-4355-977e-823ff0dce3a1,54.762898,-1.580846,65,6069331,591312,30U,https://five.epicollect.net/api/media/igr?type=photo&format=entry_original&name=30ec3e34-f872-4355-977e-823ff0dce3a1_1614874505.jpg,A13
e2585ce4-221a-4add-9126-97e53bd768a3,2021-03-04T16:11:54.969Z,2021-03-04T16:22:25.000Z,e2585ce4-221a-4add-9126-97e53bd768a3,52.167133,0.117278,6,5783545,302857,31U,https://five.epicollect.net/api/media/igr?type=photo&format=entry_original&name=e2585ce4-221a-4add-9126-97e53bd768a3_1614874306.jpg,A13
64193e0f-ef5d-4343-8ddc-50779327c28f,2021-03-04T16:10:32.002Z,2021-03-04T16:22:23.000Z,64193e0f-ef5d-4343-8ddc-50779327c28f,52.167376,0.117594,12,5783572,302880,31U,https://five.epicollect.net/api/media/igr?type=photo&format=entry_original&name=64193e0f-ef5d-4343-8ddc-50779327c28f_1614874223.jpg,A13
130e55dd-6b56-496b-b38a-dc2be825ef64,2021-03-04T16:06:44.645Z,2021-03-04T16:22:22.000Z,130e55dd-6b56-496b-b38a-dc2be825ef64,52.166079,0.115081,16,5783434,302703,31U,https://five.epicollect.net/api/media/igr?type=photo&format=entry_original&name=130e55dd-6b56-496b-b38a-dc2be825ef64_1614873996.jpg,A13
61fc9bf8-e201-46be-bce9-fb160415a1cd,2021-03-04T16:01:25.141Z,2021-03-04T16:22:20.000Z,61fc9bf8-e201-46be-bce9-fb160415a1cd,52.165458,0.109999,32,5783379,302352,31U,https://five.epicollect.net/api/media/igr?type=photo&format=entry_original&name=61fc9bf8-e201-46be-bce9-fb160415a1cd_1614873676.jpg,A13
c49327c4-fb9a-4320-a0eb-54e6aaa9b146,2021-03-04T16:00:34.588Z,2021-03-04T16:22:18.000Z,c49327c4-fb9a-4320-a0eb-54e6aaa9b146,52.165301,0.109912,16,5783362,302346,31U,https://five.epicollect.net/api/media/igr?type=photo&format=entry_original&name=c49327c4-fb9a-4320-a0eb-54e6aaa9b146_1614873626.jpg,A13
14326a80-96c1-48d6-b10a-534c66b91000,2021-03-04T14:46:05.842Z,2021-03-04T14:49:25.000Z,14326a80-96c1-48d6-b10a-534c66b91000,55.605699,-2.729044,19,6162229,517070,30U,https://five.epicollect.net/api/media/igr?type=photo&format=entry_original&name=14326a80-96c1-48d6-b10a-534c66b91000_1614869159.jpg,B7
adbf1875-de56-4925-8730-d09acaaca32d,2021-03-04T14:45:51.937Z,2021-03-04T14:49:27.000Z,adbf1875-de56-4925-8730-d09acaaca32d,55.605658,-2.729037,12,6162225,517071,30U,https://five.epicollect.net/api/media/igr?type=photo&format=entry_original&name=adbf1875-de56-4925-8730-d09acaaca32d_1614869142.jpg,B7
d3e0ebf5-a063-4f64-a51f-0bffd87f9c2d,2021-03-04T14:45:35.308Z,2021-03-04T14:49:29.000Z,d3e0ebf5-a063-4f64-a51f-0bffd87f9c2d,55.605696,-2.729022,65,6162229,517071,30U,https://five.epicollect.net/api/media/igr?type=photo&format=entry_original&name=d3e0ebf5-a063-4f64-a51f-0bffd87f9c2d_1614869128.jpg,B7
61c728d6-7201-4e98-a1c7-127698a37771,2021-03-04T14:45:20.527Z,2021-03-04T14:49:31.000Z,61c728d6-7201-4e98-a1c7-127698a37771,55.605665,-2.729051,16,6162225,517070,30U,https://five.epicollect.net/api/media/igr?type=photo&format=entry_original&name=61c728d6-7201-4e98-a1c7-127698a37771_1614869112.jpg,B7
77011fa4-7f17-4232-8aed-1bf63df6617d,2021-03-04T14:45:05.837Z,2021-03-04T14:51:57.000Z,77011fa4-7f17-4232-8aed-1bf63df6617d,55.605649,-2.729058,13,6162224,517069,30U,https://five.epicollect.net/api/media/igr?type=photo&format=entry_original&name=77011fa4-7f17-4232-8aed-1bf63df6617d_1614869099.jpg,B7
69970498-1888-41ce-af85-48b1b9cbb4f8,2021-03-04T14:35:34.727Z,2021-03-04T14:40:38.000Z,69970498-1888-41ce-af85-48b1b9cbb4f8,53.543283,-2.203669,43,5933004,552768,30U,https://five.epicollect.net/api/media/igr?type=photo&format=entry_original&name=69970498-1888-41ce-af85-48b1b9cbb4f8_1614868527.jpg,A6
5c8afb58-7d52-4209-b59d-a29cadd518ac,2021-03-04T14:32:40.736Z,2021-03-04T14:40:36.000Z,5c8afb58-7d52-4209-b59d-a29cadd518ac,53.543911,-2.200632,35,5933076,552968,30U,https://five.epicollect.net/api/media/igr?type=photo&format=entry_original&name=5c8afb58-7d52-4209-b59d-a29cadd518ac_1614868352.jpg,A6
1f3d6b26-5879-47cd-a742-53263a40af4f,2021-03-04T14:16:34.904Z,2021-03-04T14:40:35.000Z,1f3d6b26-5879-47cd-a742-53263a40af4f,53.545654,-2.191947,65,5933276,553542,30U,https://five.epicollect.net/api/media/igr?type=photo&format=entry_original&name=1f3d6b26-5879-47cd-a742-53263a40af4f_1614867382.jpg,A6
bfc4fff0-d465-425d-ad25-69beefeef826,2021-03-04T14:13:20.530Z,2021-03-04T15:26:00.000Z,bfc4fff0-d465-425d-ad25-69beefeef826,54.763588,-1.577156,79,6069412,591548,30U,https://five.epicollect.net/api/media/igr?type=photo&format=entry_original&name=bfc4fff0-d465-425d-ad25-69beefeef826_1614867186.jpg,9
4fd237ce-45cf-4cf5-a34f-94191376254e,2021-03-04T14:07:02.306Z,2021-03-04T14:07:09.000Z,4fd237ce-45cf-4cf5-a34f-94191376254e,54.523318,-1.535527,6,6042735,594784,30U,https://five.epicollect.net/api/media/igr?type=photo&format=entry_original&name=4fd237ce-45cf-4cf5-a34f-94191376254e_1614866801.jpg,6
d2f2f568-30a4-466e-8d95-29434ef5498f,2021-03-04T14:03:55.841Z,2021-03-04T14:40:33.000Z,d2f2f568-30a4-466e-8d95-29434ef5498f,53.540725,-2.189377,23,5932730,553718,30U,https://five.epicollect.net/api/media/igr?type=photo&format=entry_original&name=d2f2f568-30a4-466e-8d95-29434ef5498f_1614866628.jpg,A6
f6e3934e-86ef-40c7-8cb6-afbad40f6e88,2021-03-04T14:01:08.778Z,2021-03-04T14:40:31.000Z,f6e3934e-86ef-40c7-8cb6-afbad40f6e88,53.540649,-2.192787,22,5932719,553492,30U,https://five.epicollect.net/api/media/igr?type=photo&format=entry_original&name=f6e3934e-86ef-40c7-8cb6-afbad40f6e88_1614866457.jpg,A6
3e318214-28eb-4d2d-9d17-531628dd27f4,2021-03-04T13:58:11.872Z,2021-03-04T14:03:03.000Z,3e318214-28eb-4d2d-9d17-531628dd27f4,52.531384,-0.475038,9,5823138,671265,30U,https://five.epicollect.net/api/media/igr?type=photo&format=entry_original&name=3e318214-28eb-4d2d-9d17-531628dd27f4_1614866281.jpg,A13
88889684-9a22-4b5f-927c-f6d7c10f8d2a,2021-03-04T13:53:14.806Z,2021-03-04T14:03:02.000Z,88889684-9a22-4b5f-927c-f6d7c10f8d2a,52.545571,-0.443762,4,5824791,673330,30U,https://five.epicollect.net/api/media/igr?type=photo&format=entry_original&name=88889684-9a22-4b5f-927c-f6d7c10f8d2a_1614865968.jpg,A13
f7e7e81e-e4de-4f1c-9e6e-e8eb9ce05cbf,2021-03-04T13:52:35.524Z,2021-03-04T14:03:00.000Z,f7e7e81e-e4de-4f1c-9e6e-e8eb9ce05cbf,52.545561,-0.443803,3,5824790,673328,30U,https://five.epicollect.net/api/media/igr?type=photo&format=entry_original&name=f7e7e81e-e4de-4f1c-9e6e-e8eb9ce05cbf_1614865947.jpg,A13
9cd8cf36-9992-4aeb-bacc-e8f078b13f3c,2021-03-04T13:50:29.887Z,2021-03-04T14:02:58.000Z,9cd8cf36-9992-4aeb-bacc-e8f078b13f3c,52.553016,-0.435523,23,5825639,673859,30U,https://five.epicollect.net/api/media/igr?type=photo&format=entry_original&name=9cd8cf36-9992-4aeb-bacc-e8f078b13f3c_1614865808.jpg,A13
e44bc97e-7f91-46cb-8f87-f5a28d2a4c61,2021-03-04T13:48:41.277Z,2021-03-04T13:59:19.000Z,e44bc97e-7f91-46cb-8f87-f5a28d2a4c61,54.768524,-1.579015,15,6069959,591417,30U,https://five.epicollect.net/api/media/igr?type=photo&format=entry_original&name=e44bc97e-7f91-46cb-8f87-f5a28d2a4c61_1614865712.jpg,A12
cacf9562-9af9-4e98-ad44-033318f5999f,2021-03-04T13:48:04.274Z,2021-03-04T13:59:17.000Z,cacf9562-9af9-4e98-ad44-033318f5999f,54.768643,-1.579092,7,6069972,591412,30U,https://five.epicollect.net/api/media/igr?type=photo&format=entry_original&name=cacf9562-9af9-4e98-ad44-033318f5999f_1614865674.jpg,A12
5ce35da2-ece5-4614-b948-cb1dd00ea410,2021-03-04T13:38:48.922Z,2021-03-04T13:45:01.000Z,5ce35da2-ece5-4614-b948-cb1dd00ea410,54.765897,-1.58093,8,6069664,591300,30U,https://five.epicollect.net/api/media/igr?type=photo&format=entry_original&name=5ce35da2-ece5-4614-b948-cb1dd00ea410_1614865112.jpg,B8
e0903720-8fab-42af-a56c-681626d3fbd9,2021-03-04T13:37:40.198Z,2021-03-04T13:37:48.000Z,e0903720-8fab-42af-a56c-681626d3fbd9,54.762621,-1.582004,32,6069298,591238,30U,https://five.epicollect.net/api/media/igr?type=photo&format=entry_original&name=e0903720-8fab-42af-a56c-681626d3fbd9_1614865051.jpg,A10
277cc5cc-532c-467a-a566-cfe78c1cb1e4,2021-03-04T13:37:17.743Z,2021-03-04T13:37:46.000Z,277cc5cc-532c-467a-a566-cfe78c1cb1e4,54.762647,-1.581974,16,6069301,591240,30U,https://five.epicollect.net/api/media/igr?type=photo&format=entry_original&name=277cc5cc-532c-467a-a566-cfe78c1cb1e4_1614865031.jpg,A10
68a34eb1-c257-4922-9ad5-773f96d099fc,2021-03-04T13:36:58.028Z,2021-03-04T13:37:44.000Z,68a34eb1-c257-4922-9ad5-773f96d099fc,54.762724,-1.581661,16,6069310,591260,30U,https://five.epicollect.net/api/media/igr?type=photo&format=entry_original&name=68a34eb1-c257-4922-9ad5-773f96d099fc_1614864996.jpg,A10
1eca6a42-e19a-4a43-bbd9-9996cf7a7a2c,2021-03-04T13:14:19.272Z,2021-03-04T14:02:57.000Z,1eca6a42-e19a-4a43-bbd9-9996cf7a7a2c,52.520733,-0.482456,10,5821936,670803,30U,https://five.epicollect.net/api/media/igr?type=photo&format=entry_original&name=1eca6a42-e19a-4a43-bbd9-9996cf7a7a2c_1614863651.jpg,A13
61f427f9-fb62-4590-bcf6-d8b5ec1f8d0a,2021-03-04T12:44:59.052Z,2021-03-04T12:50:40.000Z,61f427f9-fb62-4590-bcf6-d8b5ec1f8d0a,54.77544,-1.571025,65,6070739,591916,30U,https://five.epicollect.net/api/media/igr?type=photo&format=entry_original&name=61f427f9-fb62-4590-bcf6-d8b5ec1f8d0a_1614861868.jpg,A10
0eb32ad1-ca20-416b-a0cd-fc480551a0e3,2021-03-04T12:42:16.931Z,2021-03-04T12:50:39.000Z,0eb32ad1-ca20-416b-a0cd-fc480551a0e3,54.77406,-1.569911,24,6070587,591990,30U,https://five.epicollect.net/api/media/igr?type=photo&format=entry_original&name=0eb32ad1-ca20-416b-a0cd-fc480551a0e3_1614861725.jpg,A10
25cc2350-536c-4297-8701-9032f8d7b400,2021-03-04T12:38:21.835Z,2021-03-04T12:50:37.000Z,25cc2350-536c-4297-8701-9032f8d7b400,54.771852,-1.571895,6,6070339,591868,30U,https://five.epicollect.net/api/media/igr?type=photo&format=entry_original&name=25cc2350-536c-4297-8701-9032f8d7b400_1614861495.jpg,A10
2b9c9fa1-23b1-4a47-9a91-bd73135d6c68,2021-03-04T12:04:30.346Z,2021-03-04T12:50:35.000Z,2b9c9fa1-23b1-4a47-9a91-bd73135d6c68,54.771311,-1.571863,28,6070278,591871,30U,https://five.epicollect.net/api/media/igr?type=photo&format=entry_original&name=2b9c9fa1-23b1-4a47-9a91-bd73135d6c68_1614859460.jpg,A10
90007264-33f7-40b8-b5f6-d4930b689655,2021-03-04T12:02:08.755Z,2021-03-04T12:50:34.000Z,90007264-33f7-40b8-b5f6-d4930b689655,54.772946,-1.571189,30,6070461,591911,30U,https://five.epicollect.net/api/media/igr?type=photo&format=entry_original&name=90007264-33f7-40b8-b5f6-d4930b689655_1614859317.jpg,A10
fbef4cd1-2c01-47ed-9b39-06d85de74927,2021-03-04T10:25:45.083Z,2021-03-04T10:27:04.000Z,fbef4cd1-2c01-47ed-9b39-06d85de74927,50.733331,-2.669707,5,5620222,523309,30U,https://five.epicollect.net/api/media/igr?type=photo&format=entry_original&name=fbef4cd1-2c01-47ed-9b39-06d85de74927_1614853536.jpg,A3
11e11ceb-671a-4319-bdcf-3718c887ccd8,2021-03-04T10:24:05.563Z,2021-03-04T10:27:02.000Z,11e11ceb-671a-4319-bdcf-3718c887ccd8,50.733373,-2.669832,14,5620227,523300,30U,https://five.epicollect.net/api/media/igr?type=photo&format=entry_original&name=11e11ceb-671a-4319-bdcf-3718c887ccd8_1614853413.jpg,A3
74ce55eb-fdc3-4b3f-b2a3-a890fc9cd637,2021-03-04T09:57:45.730Z,2021-03-04T15:55:03.000Z,74ce55eb-fdc3-4b3f-b2a3-a890fc9cd637,54.777485,-1.563315,11,6070977,592407,30U,https://five.epicollect.net/api/media/igr?type=photo&format=entry_original&name=74ce55eb-fdc3-4b3f-b2a3-a890fc9cd637_1614851857.jpg,B5
4f0ccb03-c59d-4d96-ac94-d4d8023432c4,2021-03-04T09:55:53.751Z,2021-03-04T15:55:01.000Z,4f0ccb03-c59d-4d96-ac94-d4d8023432c4,54.776013,-1.563986,975,6070812,592367,30U,https://five.epicollect.net/api/media/igr?type=photo&format=entry_original&name=4f0ccb03-c59d-4d96-ac94-d4d8023432c4_1614851748.jpg,B5
ae3b2244-85a4-4dbd-a013-d5b8e5aaf78d,2021-03-04T09:54:31.294Z,2021-03-04T15:54:59.000Z,ae3b2244-85a4-4dbd-a013-d5b8e5aaf78d,54.777106,-1.565152,15,6070932,592290,30U,https://five.epicollect.net/api/media/igr?type=photo&format=entry_original&name=ae3b2244-85a4-4dbd-a013-d5b8e5aaf78d_1614851660.jpg,B5
bb892069-7ae0-464a-bc12-d97776d555f3,2021-03-03T23:31:48.736Z,2021-03-04T09:55:46.000Z,bb892069-7ae0-464a-bc12-d97776d555f3,54.768478,-1.578997,5,6069954,591419,30U,https://five.epicollect.net/api/media/igr?type=photo&format=entry_original&name=bb892069-7ae0-464a-bc12-d97776d555f3_1614814300.jpg,A9
296872e4-de5c-46b4-b75d-65e2fd53dd84,2021-03-03T23:31:08.242Z,2021-03-04T00:09:42.000Z,296872e4-de5c-46b4-b75d-65e2fd53dd84,54.768499,-1.579086,65,6069956,591413,30U,https://five.epicollect.net/api/media/igr?type=photo&format=entry_original&name=296872e4-de5c-46b4-b75d-65e2fd53dd84_1614814237.jpg,A9
d3cbe00f-3ab7-4eff-9231-1a892f430c65,2021-03-03T23:28:37.090Z,2021-03-04T09:55:45.000Z,d3cbe00f-3ab7-4eff-9231-1a892f430c65,54.76925,-1.580164,6,6070038,591342,30U,https://five.epicollect.net/api/media/igr?type=photo&format=entry_original&name=d3cbe00f-3ab7-4eff-9231-1a892f430c65_1614814110.jpg,A9
7e6005b8-68db-4757-9190-a35619731b5d,2021-03-03T23:28:15.013Z,2021-03-04T09:55:43.000Z,7e6005b8-68db-4757-9190-a35619731b5d,54.768954,-1.579909,65,6070006,591359,30U,https://five.epicollect.net/api/media/igr?type=photo&format=entry_original&name=7e6005b8-68db-4757-9190-a35619731b5d_1614814088.jpg,A9
89c02c27-3ff9-421f-8f22-da8be46cbab1,2021-03-03T23:27:00.907Z,2021-03-04T09:55:39.000Z,89c02c27-3ff9-421f-8f22-da8be46cbab1,54.768944,-1.579734,5,6070005,591370,30U,https://five.epicollect.net/api/media/igr?type=photo&format=entry_original&name=89c02c27-3ff9-421f-8f22-da8be46cbab1_1614814014.jpg,A9
f16b5299-aab2-4037-91a8-dfcbaa074eec,2021-03-03T23:26:19.734Z,2021-03-04T09:55:41.000Z,f16b5299-aab2-4037-91a8-dfcbaa074eec,54.768819,-1.579853,5,6069991,591363,30U,https://five.epicollect.net/api/media/igr?type=photo&format=entry_original&name=f16b5299-aab2-4037-91a8-dfcbaa074eec_1614813971.jpg,A9
b7dfdc4d-981c-408e-8e4c-5321df530e7b,2021-03-03T23:25:32.088Z,2021-03-04T00:09:30.000Z,b7dfdc4d-981c-408e-8e4c-5321df530e7b,54.768658,-1.579447,27,6069973,591389,30U,https://five.epicollect.net/api/media/igr?type=photo&format=entry_original&name=b7dfdc4d-981c-408e-8e4c-5321df530e7b_1614813919.jpg,A9
90c4f1d8-5b59-4c37-aa99-244f7c109dcc,2021-03-03T23:22:36.266Z,2021-03-04T09:55:38.000Z,90c4f1d8-5b59-4c37-aa99-244f7c109dcc,54.767104,-1.581119,30,6069798,591285,30U,https://five.epicollect.net/api/media/igr?type=photo&format=entry_original&name=90c4f1d8-5b59-4c37-aa99-244f7c109dcc_1614813746.jpg,A9
6a55767c-dd0d-41c9-ae88-86c9f465cb97,2021-03-03T23:16:37.640Z,2021-03-04T00:09:38.000Z,6a55767c-dd0d-41c9-ae88-86c9f465cb97,54.764297,-1.579921,65,6069488,591368,30U,https://five.epicollect.net/api/media/igr?type=photo&format=entry_original&name=6a55767c-dd0d-41c9-ae88-86c9f465cb97_1614813371.jpg,A9
f0627cde-eacc-41f4-b53a-735e1e0f2202,2021-03-03T16:29:07.152Z,2021-03-03T16:40:44.000Z,f0627cde-eacc-41f4-b53a-735e1e0f2202,54.76311,-1.582049,29,6069353,591234,30U,https://five.epicollect.net/api/media/igr?type=photo&format=entry_original&name=f0627cde-eacc-41f4-b53a-735e1e0f2202_1614788938.jpg,A10
2da0e7ca-5bfa-431b-851d-90edb7025b9a,2021-03-03T16:27:28.591Z,2021-03-03T16:40:46.000Z,2da0e7ca-5bfa-431b-851d-90edb7025b9a,54.7636,-1.580621,20,6069409,591325,30U,https://five.epicollect.net/api/media/igr?type=photo&format=entry_original&name=2da0e7ca-5bfa-431b-851d-90edb7025b9a_1614788840.jpg,A10
61f0e0aa-6c8e-41c5-bf3a-b275395fa2b4,2021-03-03T16:24:49.170Z,2021-03-03T16:40:48.000Z,61f0e0aa-6c8e-41c5-bf3a-b275395fa2b4,54.763883,-1.580005,12,6069441,591364,30U,https://five.epicollect.net/api/media/igr?type=photo&format=entry_original&name=61f0e0aa-6c8e-41c5-bf3a-b275395fa2b4_1614788677.jpg,A10
cac89a6f-a058-4dce-8bd6-151e904abc1f,2021-03-03T15:33:50.870Z,2021-03-03T15:45:48.000Z,cac89a6f-a058-4dce-8bd6-151e904abc1f,51.525511,-3.218385,6,5708288,484849,30U,https://five.epicollect.net/api/media/igr?type=photo&format=entry_original&name=cac89a6f-a058-4dce-8bd6-151e904abc1f_1614785625.jpg,B4
9f806a99-2c01-44d0-a864-c48133775b80,2021-03-03T15:33:26.849Z,2021-03-03T15:45:46.000Z,9f806a99-2c01-44d0-a864-c48133775b80,51.525533,-3.218406,65,5708291,484848,30U,https://five.epicollect.net/api/media/igr?type=photo&format=entry_original&name=9f806a99-2c01-44d0-a864-c48133775b80_1614785599.jpg,B4
0b88100c-5730-469e-b9b6-9a6b0df39362,2021-03-03T15:31:34.818Z,2021-03-03T15:45:45.000Z,0b88100c-5730-469e-b9b6-9a6b0df39362,51.526443,-3.217396,27,5708392,484918,30U,https://five.epicollect.net/api/media/igr?type=photo&format=entry_original&name=0b88100c-5730-469e-b9b6-9a6b0df39362_1614785484.jpg,B4
f4042861-5561-4fb5-a08b-01882fbd3a5f,2021-03-03T15:23:11.708Z,2021-03-03T15:45:43.000Z,f4042861-5561-4fb5-a08b-01882fbd3a5f,51.529867,-3.209111,65,5708771,485494,30U,https://five.epicollect.net/api/media/igr?type=photo&format=entry_original&name=f4042861-5561-4fb5-a08b-01882fbd3a5f_1614784982.jpg,B4
4382ca91-766b-43ad-ae45-d1829f80ee1a,2021-03-03T15:22:19.461Z,2021-03-03T15:45:41.000Z,4382ca91-766b-43ad-ae45-d1829f80ee1a,51.529265,-3.209118,16,5708704,485493,30U,https://five.epicollect.net/api/media/igr?type=photo&format=entry_original&name=4382ca91-766b-43ad-ae45-d1829f80ee1a_1614784931.jpg,B4
3d5b1163-71d3-44f9-aeb7-e9c43922e460,2021-03-03T15:21:14.330Z,2021-03-03T15:45:39.000Z,3d5b1163-71d3-44f9-aeb7-e9c43922e460,51.528633,-3.208978,6,5708634,485503,30U,https://five.epicollect.net/api/media/igr?type=photo&format=entry_original&name=3d5b1163-71d3-44f9-aeb7-e9c43922e460_1614784865.jpg,B4
0407dc9d-d7f6-4f79-a3e9-8e2bd92a6cc8,2021-03-03T15:20:51.494Z,2021-03-03T15:45:38.000Z,0407dc9d-d7f6-4f79-a3e9-8e2bd92a6cc8,51.528636,-3.208982,6,5708634,485503,30U,https://five.epicollect.net/api/media/igr?type=photo&format=entry_original&name=0407dc9d-d7f6-4f79-a3e9-8e2bd92a6cc8_1614784844.jpg,B4
4e3bf402-3400-47c2-83a5-cf870cb4f1b4,2021-03-03T15:20:32.784Z,2021-03-03T15:45:36.000Z,4e3bf402-3400-47c2-83a5-cf870cb4f1b4,51.528639,-3.209042,6,5708634,485498,30U,https://five.epicollect.net/api/media/igr?type=photo&format=entry_original&name=4e3bf402-3400-47c2-83a5-cf870cb4f1b4_1614784827.jpg,B4
