ec5_uuid,created_at,uploaded_at,title,lat_1_Where_is_this_poth,long_1_Where_is_this_poth,accuracy_1_Where_is_this_poth,UTM_Northing_1_Where_is_this_poth,UTM_Easting_1_Where_is_this_poth,UTM_Zone_1_Where_is_this_poth,2_Please_take_a_phot,3_Tutorial_GroupSmal
10527e1f-44d3-4eee-85ae-3f4ce791c7fb,2021-03-03T15:20:12.020Z,2021-03-03T15:45:34.000Z,10527e1f-44d3-4eee-85ae-3f4ce791c7fb,51.528629,-3.209099,6,5708633,485494,30U,https://five.epicollect.net/api/media/igr?type=photo&format=entry_original&name=10527e1f-44d3-4eee-85ae-3f4ce791c7fb_1614784805.jpg,B4
d71b8014-e2a0-4017-b422-c863035bb9d6,2021-03-03T15:19:48.897Z,2021-03-03T15:45:32.000Z,d71b8014-e2a0-4017-b422-c863035bb9d6,51.528575,-3.209556,6,5708627,485463,30U,https://five.epicollect.net/api/media/igr?type=photo&format=entry_original&name=d71b8014-e2a0-4017-b422-c863035bb9d6_1614784781.jpg,B4
420dbaf1-7a65-4cfc-8a24-391812be421a,2021-03-03T15:19:24.062Z,2021-03-03T15:45:31.000Z,420dbaf1-7a65-4cfc-8a24-391812be421a,51.528594,-3.209569,4,5708630,485462,30U,https://five.epicollect.net/api/media/igr?type=photo&format=entry_original&name=420dbaf1-7a65-4cfc-8a24-391812be421a_1614784757.jpg,B4
1555ea8f-e492-4b9a-8e5a-dc46f69cfdd8,2021-03-03T15:19:05.014Z,2021-03-03T15:45:29.000Z,1555ea8f-e492-4b9a-8e5a-dc46f69cfdd8,51.528628,-3.209516,4,5708633,485466,30U,https://five.epicollect.net/api/media/igr?type=photo&format=entry_original&name=1555ea8f-e492-4b9a-8e5a-dc46f69cfdd8_1614784735.jpg,B4
fdd11eef-df71-469d-a33a-8a6108689ca9,2021-03-03T15:18:34.803Z,2021-03-03T15:45:27.000Z,fdd11eef-df71-469d-a33a-8a6108689ca9,51.528653,-3.209561,4,5708636,485462,30U,https://five.epicollect.net/api/media/igr?type=photo&format=entry_original&name=fdd11eef-df71-469d-a33a-8a6108689ca9_1614784707.jpg,B4
7384ade4-965a-4546-8fd6-0b962dd1e36a,2021-03-03T15:18:14.393Z,2021-03-03T15:45:25.000Z,7384ade4-965a-4546-8fd6-0b962dd1e36a,51.528662,-3.209513,4,5708637,485466,30U,https://five.epicollect.net/api/media/igr?type=photo&format=entry_original&name=7384ade4-965a-4546-8fd6-0b962dd1e36a_1614784687.jpg,B4
8bdf16d4-bd73-44e0-b458-bdb24d8ad8e4,2021-03-03T15:17:53.963Z,2021-03-03T15:45:24.000Z,8bdf16d4-bd73-44e0-b458-bdb24d8ad8e4,51.528688,-3.209517,4,5708640,485465,30U,https://five.epicollect.net/api/media/igr?type=photo&format=entry_original&name=8bdf16d4-bd73-44e0-b458-bdb24d8ad8e4_1614784665.jpg,B4
8f9a5193-5caa-4e7c-9ba1-062463b7d9ee,2021-03-03T15:17:31.804Z,2021-03-03T15:45:22.000Z,8f9a5193-5caa-4e7c-9ba1-062463b7d9ee,51.52871,-3.209548,6,5708642,485463,30U,https://five.epicollect.net/api/media/igr?type=photo&format=entry_original&name=8f9a5193-5caa-4e7c-9ba1-062463b7d9ee_1614784644.jpg,B4
ad45fbef-2d7a-48d6-b4e5-62659d53336f,2021-03-03T15:11:00.282Z,2021-03-03T15:45:20.000Z,ad45fbef-2d7a-48d6-b4e5-62659d53336f,51.524813,-3.209538,24,5708209,485463,30U,https://five.epicollect.net/api/media/igr?type=photo&format=entry_original&name=ad45fbef-2d7a-48d6-b4e5-62659d53336f_1614784249.jpg,B4
33daa1ff-475b-4f15-8dbd-05d0aa8ecd52,2021-03-03T15:02:03.495Z,2021-03-03T16:40:51.000Z,33daa1ff-475b-4f15-8dbd-05d0aa8ecd52,54.764049,-1.593482,5,6069442,590497,30U,https://five.epicollect.net/api/media/igr?type=photo&format=entry_original&name=33daa1ff-475b-4f15-8dbd-05d0aa8ecd52_1614783715.jpg,A10
02dc7868-25d4-43a7-ab38-3310b13bdd22,2021-03-03T14:58:13.228Z,2021-03-03T15:45:18.000Z,02dc7868-25d4-43a7-ab38-3310b13bdd22,51.522361,-3.218342,32,5707938,484851,30U,https://five.epicollect.net/api/media/igr?type=photo&format=entry_original&name=02dc7868-25d4-43a7-ab38-3310b13bdd22_1614783483.jpg,B4
4166fb2d-c64c-44d1-bd73-c0e33b45db9e,2021-03-03T14:57:40.595Z,2021-03-03T16:40:49.000Z,4166fb2d-c64c-44d1-bd73-c0e33b45db9e,54.763442,-1.581626,10,6069390,591261,30U,https://five.epicollect.net/api/media/igr?type=photo&format=entry_original&name=4166fb2d-c64c-44d1-bd73-c0e33b45db9e_1614783453.jpg,A10
b050bef0-a1e0-41bc-a1ef-7cc0685f0d80,2021-03-03T14:55:05.351Z,2021-03-03T15:45:17.000Z,b050bef0-a1e0-41bc-a1ef-7cc0685f0d80,51.523038,-3.215547,65,5708013,485045,30U,https://five.epicollect.net/api/media/igr?type=photo&format=entry_original&name=b050bef0-a1e0-41bc-a1ef-7cc0685f0d80_1614783297.jpg,B4
4d010c05-b93e-4afa-aedd-9ba476e3b275,2021-03-03T14:52:55.078Z,2021-03-03T15:45:15.000Z,4d010c05-b93e-4afa-aedd-9ba476e3b275,51.52356,-3.21586,6,5708071,485024,30U,https://five.epicollect.net/api/media/igr?type=photo&format=entry_original&name=4d010c05-b93e-4afa-aedd-9ba476e3b275_1614783165.jpg,B4
93624557-cc4b-48f3-be2f-1d7c07bf65f8,2021-03-03T14:51:34.799Z,2021-03-03T15:45:13.000Z,93624557-cc4b-48f3-be2f-1d7c07bf65f8,51.523587,-3.215845,12,5708074,485025,30U,https://five.epicollect.net/api/media/igr?type=photo&format=entry_original&name=93624557-cc4b-48f3-be2f-1d7c07bf65f8_1614783086.jpg,B4
4bbe6081-6804-4d09-b6d6-1f65535af09a,2021-03-03T14:51:09.345Z,2021-03-03T15:45:12.000Z,4bbe6081-6804-4d09-b6d6-1f65535af09a,51.523709,-3.215742,96,5708087,485032,30U,https://five.epicollect.net/api/media/igr?type=photo&format=entry_original&name=4bbe6081-6804-4d09-b6d6-1f65535af09a_1614783058.jpg,B4
2eca8221-595c-413f-8986-c39673e14002,2021-03-03T14:50:37.503Z,2021-03-03T15:45:10.000Z,2eca8221-595c-413f-8986-c39673e14002,51.523787,-3.215788,13,5708096,485029,30U,https://five.epicollect.net/api/media/igr?type=photo&format=entry_original&name=2eca8221-595c-413f-8986-c39673e14002_1614783020.jpg,B4
73f8ea6d-3b9e-4aba-8bd9-3b5654c548e1,2021-03-03T13:42:47.637Z,2021-03-03T14:37:14.000Z,73f8ea6d-3b9e-4aba-8bd9-3b5654c548e1,53.441268,-2.068259,65,5921764,561889,30U,https://five.epicollect.net/api/media/igr?type=photo&format=entry_original&name=73f8ea6d-3b9e-4aba-8bd9-3b5654c548e1_1614778960.jpg,A4
9a941cc4-b185-46e1-8d8c-26ce74660c87,2021-03-03T13:41:04.688Z,2021-03-03T13:43:38.000Z,9a941cc4-b185-46e1-8d8c-26ce74660c87,54.566898,-1.225578,65,6048045,614720,30U,https://five.epicollect.net/api/media/igr?type=photo&format=entry_original&name=9a941cc4-b185-46e1-8d8c-26ce74660c87_1614778846.jpg,A4
eb608d61-7799-4c4b-87aa-44441ad5c3d5,2021-03-03T13:40:37.521Z,2021-03-03T14:37:12.000Z,eb608d61-7799-4c4b-87aa-44441ad5c3d5,53.442706,-2.068832,65,5921923,561849,30U,https://five.epicollect.net/api/media/igr?type=photo&format=entry_original&name=eb608d61-7799-4c4b-87aa-44441ad5c3d5_1614778829.jpg,A4
322a96ea-a42d-4019-bef4-e214e51b45dd,2021-03-03T13:39:49.401Z,2021-03-03T13:43:36.000Z,322a96ea-a42d-4019-bef4-e214e51b45dd,54.567193,-1.224806,24,6048079,614769,30U,https://five.epicollect.net/api/media/igr?type=photo&format=entry_original&name=322a96ea-a42d-4019-bef4-e214e51b45dd_1614778759.jpg,A4
de7dc707-89bd-4875-a726-c8780bdb7a0f,2021-03-03T13:39:27.226Z,2021-03-03T14:37:10.000Z,de7dc707-89bd-4875-a726-c8780bdb7a0f,53.443007,-2.068878,65,5921956,561845,30U,https://five.epicollect.net/api/media/igr?type=photo&format=entry_original&name=de7dc707-89bd-4875-a726-c8780bdb7a0f_1614778759.jpg,A4
b8886b0e-f610-4b4c-873b-89401ef74329,2021-03-03T13:38:40.069Z,2021-03-03T14:37:08.000Z,b8886b0e-f610-4b4c-873b-89401ef74329,53.443466,-2.069215,65,5922007,561822,30U,https://five.epicollect.net/api/media/igr?type=photo&format=entry_original&name=b8886b0e-f610-4b4c-873b-89401ef74329_1614778706.jpg,A4
daf01d19-729c-4ebe-93c1-1f73159b3014,2021-03-03T13:37:52.077Z,2021-03-03T13:43:34.000Z,daf01d19-729c-4ebe-93c1-1f73159b3014,54.566929,-1.224722,65,6048050,614775,30U,https://five.epicollect.net/api/media/igr?type=photo&format=entry_original&name=daf01d19-729c-4ebe-93c1-1f73159b3014_1614778642.jpg,A4
4ead5574-4e5a-4639-8633-971154218e23,2021-03-03T13:37:46.283Z,2021-03-03T14:37:06.000Z,4ead5574-4e5a-4639-8633-971154218e23,53.444057,-2.069418,65,5922073,561808,30U,https://five.epicollect.net/api/media/igr?type=photo&format=entry_original&name=4ead5574-4e5a-4639-8633-971154218e23_1614778654.jpg,A4
fd79c3ee-fc7c-46ea-bd90-4191c607d70a,2021-03-03T13:36:26.713Z,2021-03-03T13:43:32.000Z,fd79c3ee-fc7c-46ea-bd90-4191c607d70a,54.567019,-1.225668,24,6048058,614714,30U,https://five.epicollect.net/api/media/igr?type=photo&format=entry_original&name=fd79c3ee-fc7c-46ea-bd90-4191c607d70a_1614778570.jpg,A4
17841a6f-4e8f-4ef8-9ab2-f70e6d05f1c4,2021-03-03T13:33:57.072Z,2021-03-03T14:37:04.000Z,17841a6f-4e8f-4ef8-9ab2-f70e6d05f1c4,53.445904,-2.071886,6,5922276,561641,30U,https://five.epicollect.net/api/media/igr?type=photo&format=entry_original&name=17841a6f-4e8f-4ef8-9ab2-f70e6d05f1c4_1614778425.jpg,A4
79a5db76-0285-4d07-bb07-a114011db274,2021-03-03T13:33:32.740Z,2021-03-03T14:37:02.000Z,79a5db76-0285-4d07-bb07-a114011db274,53.446006,-2.071433,65,5922288,561671,30U,https://five.epicollect.net/api/media/igr?type=photo&format=entry_original&name=79a5db76-0285-4d07-bb07-a114011db274_1614778401.jpg,A4
42d8e8b1-baee-426e-a756-632c1fefe8ea,2021-03-03T13:31:23.199Z,2021-03-03T14:37:00.000Z,42d8e8b1-baee-426e-a756-632c1fefe8ea,53.445705,-2.073258,6,5922253,561550,30U,https://five.epicollect.net/api/media/igr?type=photo&format=entry_original&name=42d8e8b1-baee-426e-a756-632c1fefe8ea_1614778270.jpg,A4
21097458-3a4e-4baa-8f46-7cfd71fd5af2,2021-03-03T13:30:53.962Z,2021-03-03T14:36:58.000Z,21097458-3a4e-4baa-8f46-7cfd71fd5af2,53.445627,-2.07329,12,5922244,561548,30U,https://five.epicollect.net/api/media/igr?type=photo&format=entry_original&name=21097458-3a4e-4baa-8f46-7cfd71fd5af2_1614778247.jpg,A4
ec9760a5-c2cf-47b5-8d0c-767fcdb283bf,2021-03-03T13:30:33.306Z,2021-03-03T14:36:56.000Z,ec9760a5-c2cf-47b5-8d0c-767fcdb283bf,53.445184,-2.073491,65,5922195,561536,30U,https://five.epicollect.net/api/media/igr?type=photo&format=entry_original&name=ec9760a5-c2cf-47b5-8d0c-767fcdb283bf_1614778195.jpg,A4
d5a9949f-f8ca-4344-8814-8453418a7760,2021-03-03T13:22:02.018Z,2021-03-05T10:13:51.000Z,d5a9949f-f8ca-4344-8814-8453418a7760,49.189355,-2.100733,7,5448895,565524,30U,https://five.epicollect.net/api/media/igr?type=photo&format=entry_original&name=d5a9949f-f8ca-4344-8814-8453418a7760_1614777714.jpg,A10
0beadc0b-4a56-441d-9aad-bb45c4df3d2c,2021-03-03T13:21:24.508Z,2021-03-05T10:13:49.000Z,0beadc0b-4a56-441d-9aad-bb45c4df3d2c,49.187827,-2.100884,17,5448725,565515,30U,https://five.epicollect.net/api/media/igr?type=photo&format=entry_original&name=0beadc0b-4a56-441d-9aad-bb45c4df3d2c_1614777554.jpg,A10
10dcb2e5-9b2a-4a72-8260-146d6a3b97ec,2021-03-03T13:15:11.833Z,2021-03-05T10:13:47.000Z,10dcb2e5-9b2a-4a72-8260-146d6a3b97ec,49.185538,-2.101194,23,5448470,565496,30U,https://five.epicollect.net/api/media/igr?type=photo&format=entry_original&name=10dcb2e5-9b2a-4a72-8260-146d6a3b97ec_1614777296.jpg,A10
c717ff80-310c-4542-8332-ea8682f530dd,2021-03-03T13:08:30.771Z,2021-03-05T10:57:14.000Z,c717ff80-310c-4542-8332-ea8682f530dd,54.773746,-1.574779,5,6070546,591678,30U,https://five.epicollect.net/api/media/igr?type=photo&format=entry_original&name=c717ff80-310c-4542-8332-ea8682f530dd_1614776885.jpg,B9
6da6a97c-a74e-4c75-b3ab-cf06ab85b084,2021-03-03T13:05:50.863Z,2021-03-05T10:57:12.000Z,6da6a97c-a74e-4c75-b3ab-cf06ab85b084,54.775407,-1.574672,65,6070731,591681,30U,https://five.epicollect.net/api/media/igr?type=photo&format=entry_original&name=6da6a97c-a74e-4c75-b3ab-cf06ab85b084_1614776739.jpg,B9
ba47c42c-35f3-4a1d-972e-9afb832354cc,2021-03-03T13:03:05.495Z,2021-03-03T14:00:45.000Z,ba47c42c-35f3-4a1d-972e-9afb832354cc,51.032226,-0.368529,10,5656703,684507,30U,https://five.epicollect.net/api/media/igr?type=photo&format=entry_original&name=ba47c42c-35f3-4a1d-972e-9afb832354cc_1614776578.jpg,A4
714a0dcc-8aa8-4d44-8bed-fac354715221,2021-03-03T12:57:20.464Z,2021-03-03T14:00:43.000Z,714a0dcc-8aa8-4d44-8bed-fac354715221,51.030762,-0.371017,8,5656534,684339,30U,https://five.epicollect.net/api/media/igr?type=photo&format=entry_original&name=714a0dcc-8aa8-4d44-8bed-fac354715221_1614776228.jpg,A4
d7a76d71-000d-46ff-ab4a-cd3d0322eb16,2021-03-03T12:55:04.294Z,2021-03-05T10:13:45.000Z,d7a76d71-000d-46ff-ab4a-cd3d0322eb16,49.183352,-2.107836,23,5448221,565014,30U,https://five.epicollect.net/api/media/igr?type=photo&format=entry_original&name=d7a76d71-000d-46ff-ab4a-cd3d0322eb16_1614776074.jpg,A10
76bff56e-6215-482f-b765-cce5096bed3e,2021-03-03T12:54:52.660Z,2021-03-03T14:00:41.000Z,76bff56e-6215-482f-b765-cce5096bed3e,51.029567,-0.37237,10,5656398,684249,30U,https://five.epicollect.net/api/media/igr?type=photo&format=entry_original&name=76bff56e-6215-482f-b765-cce5096bed3e_1614776083.jpg,A4
7c082447-92e0-42ce-9463-ecc8d1bc89a6,2021-03-03T12:51:49.682Z,2021-03-03T14:00:40.000Z,7c082447-92e0-42ce-9463-ecc8d1bc89a6,51.02815,-0.374266,11,5656236,684121,30U,https://five.epicollect.net/api/media/igr?type=photo&format=entry_original&name=7c082447-92e0-42ce-9463-ecc8d1bc89a6_1614775901.jpg,A4
e59ddca0-c9ca-4347-82fe-216041fc4eed,2021-03-03T12:51:03.921Z,2021-03-03T14:00:38.000Z,e59ddca0-c9ca-4347-82fe-216041fc4eed,51.027701,-0.37679,98,5656180,683946,30U,https://five.epicollect.net/api/media/igr?type=photo&format=entry_original&name=e59ddca0-c9ca-4347-82fe-216041fc4eed_1614775845.jpg,A4
21f8a181-4e71-4b82-b6b7-aacd73f81655,2021-03-03T12:09:47.914Z,2021-03-03T12:10:22.000Z,21f8a181-4e71-4b82-b6b7-aacd73f81655,54.946165,-1.543113,11,6089772,593316,30U,https://five.epicollect.net/api/media/igr?type=photo&format=entry_original&name=21f8a181-4e71-4b82-b6b7-aacd73f81655_1614773379.jpg,A4
7f1e3a44-c1ad-47f2-b5e4-15643fd94dfc,2021-03-03T11:38:55.078Z,2021-03-03T11:39:09.000Z,7f1e3a44-c1ad-47f2-b5e4-15643fd94dfc,51.253019,0.188597,48,5681717,303816,31U,https://five.epicollect.net/api/media/igr?type=photo&format=entry_original&name=7f1e3a44-c1ad-47f2-b5e4-15643fd94dfc_1614771529.jpg,B8
9d57c117-da16-4605-88e6-1e2e2fbf546a,2021-03-03T11:34:54.865Z,2021-03-03T11:39:07.000Z,9d57c117-da16-4605-88e6-1e2e2fbf546a,51.252577,0.190886,64,5681662,303974,31U,https://five.epicollect.net/api/media/igr?type=photo&format=entry_original&name=9d57c117-da16-4605-88e6-1e2e2fbf546a_1614771283.jpg,B8
6d4df0f4-68a8-4618-be4d-2a76aba3a898,2021-03-03T11:30:36.940Z,2021-03-03T11:39:05.000Z,6d4df0f4-68a8-4618-be4d-2a76aba3a898,51.255384,0.192839,48,5681969,304122,31U,https://five.epicollect.net/api/media/igr?type=photo&format=entry_original&name=6d4df0f4-68a8-4618-be4d-2a76aba3a898_1614771030.jpg,B8
53206ef2-7942-480c-8fda-1a8081c1691f,2021-03-03T11:26:11.132Z,2021-03-03T11:39:03.000Z,53206ef2-7942-480c-8fda-1a8081c1691f,51.258259,0.192514,24,5682289,304112,31U,https://five.epicollect.net/api/media/igr?type=photo&format=entry_original&name=53206ef2-7942-480c-8fda-1a8081c1691f_1614770764.jpg,B8
191e212f-41f2-40f7-8221-5c3df0572941,2021-03-03T11:24:18.444Z,2021-03-03T11:53:39.000Z,191e212f-41f2-40f7-8221-5c3df0572941,51.257709,0.191496,6,5682231,304039,31U,https://five.epicollect.net/api/media/igr?type=photo&format=entry_original&name=191e212f-41f2-40f7-8221-5c3df0572941_1614770649.jpg,B8
2116d571-0ffe-44da-9e76-7980a8c1c9ef,2021-03-02T17:05:10.899Z,2021-03-02T17:05:13.000Z,2116d571-0ffe-44da-9e76-7980a8c1c9ef,52.013947,-2.055107,65,5763010,564846,30U,https://five.epicollect.net/api/media/igr?type=photo&format=entry_original&name=2116d571-0ffe-44da-9e76-7980a8c1c9ef_1614704701.jpg,A4
b5565966-e4ab-4e61-a3c9-f54bbd71c919,2021-03-02T16:55:15.619Z,2021-03-02T17:04:34.000Z,b5565966-e4ab-4e61-a3c9-f54bbd71c919,52.017663,-2.039152,24,5763438,565936,30U,https://five.epicollect.net/api/media/igr?type=photo&format=entry_original&name=b5565966-e4ab-4e61-a3c9-f54bbd71c919_1614704103.jpg,A4
01a4fdfc-54aa-4b29-923f-69515cd39d2a,2021-03-02T16:08:07.607Z,2021-03-02T16:21:28.000Z,01a4fdfc-54aa-4b29-923f-69515cd39d2a,54.77113,-1.581444,30,6070246,591255,30U,,A4
1acc8b72-cfe1-4667-bcf6-baf322b72068,2021-03-02T16:01:06.590Z,2021-03-02T16:21:27.000Z,1acc8b72-cfe1-4667-bcf6-baf322b72068,54.776029,-1.57931,7,6070794,591381,30U,,A4
af34574c-e856-42b4-901a-cf6234db6153,2021-03-02T15:38:24.534Z,2021-03-02T16:21:25.000Z,af34574c-e856-42b4-901a-cf6234db6153,54.775071,-1.572146,11,6070696,591844,30U,,A4
669fcdea-3f2f-46f6-86aa-7c8988279c42,2021-03-02T15:31:38.097Z,2021-03-02T16:21:23.000Z,669fcdea-3f2f-46f6-86aa-7c8988279c42,54.76996,-1.572629,9,6070127,591825,30U,,A4
27eb723f-927d-427b-b59c-27800377ae81,2021-03-02T15:27:28.479Z,2021-03-02T16:21:22.000Z,27eb723f-927d-427b-b59c-27800377ae81,54.7678,-1.57502,12,6069884,591676,30U,,A4
f5c81bd7-cc98-4401-a76b-784a6f94d9ef,2021-03-02T15:24:42.974Z,2021-03-02T16:21:20.000Z,f5c81bd7-cc98-4401-a76b-784a6f94d9ef,54.766295,-1.576071,93,6069715,591612,30U,,A4
43f76230-592d-43ad-b49d-26186ee53723,2021-03-02T15:06:41.179Z,2021-03-02T15:06:45.000Z,43f76230-592d-43ad-b49d-26186ee53723,54.763499,-1.580339,65,6069398,591343,30U,,A4
8cb525fd-ca97-4e39-9187-6a6cb6593d75,2021-03-02T12:45:22.388Z,2021-03-02T12:50:09.000Z,8cb525fd-ca97-4e39-9187-6a6cb6593d75,,,,,,,https://five.epicollect.net/api/media/igr?type=photo&format=entry_original&name=8cb525fd-ca97-4e39-9187-6a6cb6593d75_1614689118.jpg,
3fffc530-6871-4a92-8572-3b5f7ad51aa9,2021-03-02T12:44:22.941Z,2021-03-02T12:50:07.000Z,3fffc530-6871-4a92-8572-3b5f7ad51aa9,,,,,,,https://five.epicollect.net/api/media/igr?type=photo&format=entry_original&name=3fffc530-6871-4a92-8572-3b5f7ad51aa9_1614689057.jpg,
a409b044-4248-4f2d-bdeb-a876f5368460,2021-03-02T12:43:59.541Z,2021-03-02T12:50:06.000Z,a409b044-4248-4f2d-bdeb-a876f5368460,,,,,,,https://five.epicollect.net/api/media/igr?type=photo&format=entry_original&name=a409b044-4248-4f2d-bdeb-a876f5368460_1614689026.jpg,
41cf579c-01e9-489b-bf32-ec38d5c5a374,2021-03-01T18:04:10.841Z,2021-03-03T13:45:59.000Z,41cf579c-01e9-489b-bf32-ec38d5c5a374,53.502286,-2.366843,8,5928334,541996,30U,https://five.epicollect.net/api/media/igr?type=photo&format=entry_original&name=41cf579c-01e9-489b-bf32-ec38d5c5a374_1614621831.jpg,B1
8e3370c0-f7e9-498e-95ec-7c8e035335f6,2021-03-01T18:03:39.638Z,2021-03-03T13:46:01.000Z,8e3370c0-f7e9-498e-95ec-7c8e035335f6,53.502448,-2.367092,30,5928352,541979,30U,https://five.epicollect.net/api/media/igr?type=photo&format=entry_original&name=8e3370c0-f7e9-498e-95ec-7c8e035335f6_1614621812.jpg,B1
849aa487-af97-4bc8-9247-94c475e4f4a6,2021-03-01T17:22:30.819Z,2021-03-03T13:46:03.000Z,849aa487-af97-4bc8-9247-94c475e4f4a6,53.501888,-2.365248,32,5928291,542102,30U,https://five.epicollect.net/api/media/igr?type=photo&format=entry_original&name=849aa487-af97-4bc8-9247-94c475e4f4a6_1614619341.jpg,B1
1f17f668-f434-4343-8a58-44a042b8d820,2021-03-01T17:20:32.310Z,2021-03-03T13:46:04.000Z,1f17f668-f434-4343-8a58-44a042b8d820,53.501201,-2.364626,5,5928215,542144,30U,https://five.epicollect.net/api/media/igr?type=photo&format=entry_original&name=1f17f668-f434-4343-8a58-44a042b8d820_1614619222.jpg,B1
9f007f5b-7d88-41b8-b966-17247badd52c,2021-03-01T17:20:07.989Z,2021-03-03T13:46:06.000Z,9f007f5b-7d88-41b8-b966-17247badd52c,53.501045,-2.364643,9,5928197,542143,30U,https://five.epicollect.net/api/media/igr?type=photo&format=entry_original&name=9f007f5b-7d88-41b8-b966-17247badd52c_1614619201.jpg,B1
ace0091d-3114-40bc-a1b5-3e3328d467ab,2021-03-01T17:19:04.498Z,2021-03-03T13:46:08.000Z,ace0091d-3114-40bc-a1b5-3e3328d467ab,53.50153,-2.363566,7,5928252,542214,30U,https://five.epicollect.net/api/media/igr?type=photo&format=entry_original&name=ace0091d-3114-40bc-a1b5-3e3328d467ab_1614619127.jpg,B1
983207ea-0477-4d98-9d8b-c03a0d388eab,2021-02-24T22:03:15.413Z,2021-02-24T22:06:04.000Z,983207ea-0477-4d98-9d8b-c03a0d388eab,42.947158,-78.840935,65,4757208,676135,17T,https://five.epicollect.net/api/media/igr?type=photo&format=entry_original&name=983207ea-0477-4d98-9d8b-c03a0d388eab_1614204184.jpg,Test
